"","id","data_format","cases","access","file_name","submitter_id","data_category","type","file_size","created_datetime","md5sum","updated_datetime","file_id","data_type","state","experimental_strategy","version","data_release","project","analysis_id","analysis_state","analysis_submitter_id","analysis_workflow_link","analysis_workflow_type","analysis_workflow_version","sample_type","is_ffpe","cases.submitter_id","sample.submitter_id"
"334","1f12acd4-1569-431c-b7b2-448638086ca4","TSV","TCGA-KK-A6E3-01A-21R-A30B-07","open","1a4bad69-1437-42c2-996e-8afa606cb40b.rna_seq.augmented_star_gene_counts.tsv","72acc83f-4e94-4fe6-a305-ce1f17a5ad69","Transcriptome Profiling","gene_expression",4230265,"2021-12-13T21:36:58.595276-06:00","42d584493f62eda9b3b10f6f886f33e2","2022-01-19T15:20:39.556820-06:00","1f12acd4-1569-431c-b7b2-448638086ca4","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","88b47a4d-aa2f-4518-a45d-50b4fe6e949c","released","1a4bad69-1437-42c2-996e-8afa606cb40b_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-KK-A6E3","TCGA-KK-A6E3-01A"
"335","508f82a6-c6c1-4452-851c-2e77f4799601","TSV","TCGA-HC-7742-11A-01R-2118-07","open","56145606-4305-4b32-a357-00d3f852dd0a.rna_seq.augmented_star_gene_counts.tsv","cbcfb0ed-3920-4a60-9661-5c30f0573d9b","Transcriptome Profiling","gene_expression",4236564,"2021-12-13T21:40:58.512359-06:00","48342b5638a16d20b783ba22dc9d09ad","2022-01-19T15:20:57.859189-06:00","508f82a6-c6c1-4452-851c-2e77f4799601","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","c573905d-d866-4ce9-b5f4-cd9340045063","released","56145606-4305-4b32-a357-00d3f852dd0a_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-HC-7742","TCGA-HC-7742-11A"
"336","4a01d087-651c-48c1-81d1-e044fc3a0160","TSV","TCGA-V1-A9OY-01A-11R-A41O-07","open","2a1c5f9c-b21d-48ac-8eaf-f43cea9a9f52.rna_seq.augmented_star_gene_counts.tsv","2480984f-9c58-439b-a490-a5f8de2b1d42","Transcriptome Profiling","gene_expression",4241011,"2021-12-13T21:38:01.586575-06:00","2f032cfe9ef8bbedad3012d0b1de36b2","2022-01-19T15:20:55.504885-06:00","4a01d087-651c-48c1-81d1-e044fc3a0160","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","adb9e44d-b54f-47af-9f8e-0db11d3ccb84","released","2a1c5f9c-b21d-48ac-8eaf-f43cea9a9f52_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-V1-A9OY","TCGA-V1-A9OY-01A"
"337","48f059f3-2347-49a5-85f8-cbcebb837229","TSV","TCGA-V1-A9O7-01A-21R-A41O-07","open","9394dfcc-2fa9-4797-84cf-e837efe7dbdf.rna_seq.augmented_star_gene_counts.tsv","2529b5a6-d6b5-434a-98a2-7de145cd8130","Transcriptome Profiling","gene_expression",4256102,"2021-12-13T21:44:58.666803-06:00","74aada5bf6825696964969124adb58e6","2022-01-19T15:20:54.721184-06:00","48f059f3-2347-49a5-85f8-cbcebb837229","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","5393f51b-ff61-4330-9f14-3f71aa581d10","released","9394dfcc-2fa9-4797-84cf-e837efe7dbdf_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-V1-A9O7","TCGA-V1-A9O7-01A"
"338","5cc87d84-66e4-43f5-ba54-c492e82ee3b4","TSV","TCGA-HC-A6AS-01A-11R-A30B-07","open","8f839203-1593-4ab2-bcf6-627a252bdf0f.rna_seq.augmented_star_gene_counts.tsv","47e6270b-e689-43a9-a7c6-e54e47d67c61","Transcriptome Profiling","gene_expression",4240759,"2021-12-13T21:44:36.788766-06:00","eb922743aa3023855b147ee3994d6f6d","2022-01-19T15:21:03.795787-06:00","5cc87d84-66e4-43f5-ba54-c492e82ee3b4","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","bed14779-e42a-4804-954f-4a5014b36066","released","8f839203-1593-4ab2-bcf6-627a252bdf0f_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-HC-A6AS","TCGA-HC-A6AS-01A"
"339","e284f226-f8ee-4a87-8648-d63aaf3cb694","TSV","TCGA-J4-A83M-01A-11R-A352-07","open","9ae9cbfc-df8d-457f-ba41-89b695dea132.rna_seq.augmented_star_gene_counts.tsv","2fe2713f-53bc-44bd-b3e6-1a7ffdb0cef2","Transcriptome Profiling","gene_expression",4239819,"2021-12-13T21:45:22.866658-06:00","a90caef9e6c46b8cf19e98e06cc9ff6d","2022-01-19T15:21:50.930654-06:00","e284f226-f8ee-4a87-8648-d63aaf3cb694","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","30c0af55-06fc-4cb9-8a4e-3c2957726576","released","9ae9cbfc-df8d-457f-ba41-89b695dea132_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-J4-A83M","TCGA-J4-A83M-01A"
"340","95a72aff-106e-4eb3-a897-1629a4b55c55","TSV","TCGA-HC-8265-01B-04R-2302-07","open","9510b5cd-6ad3-4d41-96ae-4209a2b23de8.rna_seq.augmented_star_gene_counts.tsv","8dea95e9-6da5-4b41-a9f4-9630e58433b0","Transcriptome Profiling","gene_expression",4219764,"2021-12-13T21:45:09.577749-06:00","5b092b9a09494cdbb2d6269e5c3f198a","2022-01-19T15:21:24.286819-06:00","95a72aff-106e-4eb3-a897-1629a4b55c55","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","9daaf12b-f017-493c-915b-722ae47b9dc1","released","9510b5cd-6ad3-4d41-96ae-4209a2b23de8_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-HC-8265","TCGA-HC-8265-01B"
"341","a6749535-84fb-48fe-9e3a-ab8f34b5f1b7","TSV","TCGA-V1-A8WS-01A-11R-A37L-07","open","e6e04d6e-c9bd-4a2c-aa97-a6f96e80f7c5.rna_seq.augmented_star_gene_counts.tsv","5fc6648d-7cbf-4989-b4f7-cece6041e848","Transcriptome Profiling","gene_expression",4243132,"2021-12-13T21:49:35.915832-06:00","2523f2e427f5ba327c0c2224dde6993a","2022-01-19T15:21:29.854865-06:00","a6749535-84fb-48fe-9e3a-ab8f34b5f1b7","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","9a04d0e6-d863-414b-8156-cc4420240ef6","released","e6e04d6e-c9bd-4a2c-aa97-a6f96e80f7c5_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-V1-A8WS","TCGA-V1-A8WS-01A"
"342","55b83650-9704-4393-88f9-e3ab8bbb56ad","TSV","TCGA-EJ-5501-01A-01R-1580-07","open","e35f81c3-1ddc-425b-a9b0-7ccc4a54501b.rna_seq.augmented_star_gene_counts.tsv","68acc6d3-1a10-443b-8824-a07868b66051","Transcriptome Profiling","gene_expression",4257599,"2021-12-13T21:49:22.453477-06:00","dccf5f9ff53a3b3ca51ddba48d577096","2022-01-19T15:21:00.652284-06:00","55b83650-9704-4393-88f9-e3ab8bbb56ad","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","9d7e98bf-0f86-4b21-b14e-eec6ccebe94f","released","e35f81c3-1ddc-425b-a9b0-7ccc4a54501b_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-EJ-5501","TCGA-EJ-5501-01A"
"343","1f6b1941-b72a-4446-95c0-a6878c861d20","TSV","TCGA-2A-A8VO-01A-11R-A37L-07","open","ddf5f6f4-dbba-4262-b2db-cfda13f2afcc.rna_seq.augmented_star_gene_counts.tsv","6f6f59c6-b424-4f74-96cb-16fb3a346feb","Transcriptome Profiling","gene_expression",4225102,"2021-12-13T21:49:08.724764-06:00","a7ce317d714050ce7dde33bbd95f42d9","2022-01-19T15:20:40.153327-06:00","1f6b1941-b72a-4446-95c0-a6878c861d20","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","9dea40eb-3d1e-4807-9653-0b5a9ca82f33","released","ddf5f6f4-dbba-4262-b2db-cfda13f2afcc_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-2A-A8VO","TCGA-2A-A8VO-01A"
"344","719a8f3a-f346-42e3-b03a-7e68a267162c","TSV","TCGA-KK-A7B2-01A-12R-A32O-07","open","65c7436d-873e-4988-853c-3868c7333319.rna_seq.augmented_star_gene_counts.tsv","467e7115-f6be-4d38-b044-6def097646d9","Transcriptome Profiling","gene_expression",4234741,"2021-12-13T21:41:41.563735-06:00","443d94ec176572a5fe162a113cbec92f","2022-01-19T15:21:12.863304-06:00","719a8f3a-f346-42e3-b03a-7e68a267162c","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","70df975a-c6cd-41c6-9cad-2686b7af2a2c","released","65c7436d-873e-4988-853c-3868c7333319_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-KK-A7B2","TCGA-KK-A7B2-01A"
"345","9228d862-6474-4447-b8d6-fd9b0a4ceb44","TSV","TCGA-XQ-A8TA-01A-11R-A36G-07","open","2beea237-6d1c-4495-a3ef-83f7e10564be.rna_seq.augmented_star_gene_counts.tsv","f1a304dd-9dc4-4e5f-bcdd-2e30b938d16b","Transcriptome Profiling","gene_expression",4240933,"2021-12-13T21:38:05.803111-06:00","efa8817e3313faf9510d7472797c1ff6","2022-01-19T15:21:22.995786-06:00","9228d862-6474-4447-b8d6-fd9b0a4ceb44","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","9e666bda-9d23-435f-9d36-1a3f536cbac5","released","2beea237-6d1c-4495-a3ef-83f7e10564be_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-XQ-A8TA","TCGA-XQ-A8TA-01A"
"346","7f27aa88-e674-48a8-8dd5-7be344f41b0b","TSV","TCGA-J4-A6G3-01A-11R-A311-07","open","862a4346-19ba-4cfc-900c-52e050abed3c.rna_seq.augmented_star_gene_counts.tsv","150c1641-9b2f-469f-8ae9-f20f1b5e22a7","Transcriptome Profiling","gene_expression",4240836,"2021-12-13T21:43:58.500569-06:00","f6903599ff5df41945d600e202b23906","2022-01-19T15:21:16.345197-06:00","7f27aa88-e674-48a8-8dd5-7be344f41b0b","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","b867a7b1-1861-4714-92fa-2cd1168146e2","released","862a4346-19ba-4cfc-900c-52e050abed3c_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-J4-A6G3","TCGA-J4-A6G3-01A"
"347","57ef12cf-3c0e-49ce-9075-9ae9d74ba64f","TSV","TCGA-EJ-5525-01A-01R-1580-07","open","43adcecf-c596-4e69-9c83-16d5b28f276f.rna_seq.augmented_star_gene_counts.tsv","8200a5fb-c722-4a02-9bf2-9450d8627f6a","Transcriptome Profiling","gene_expression",4222831,"2021-12-13T21:39:41.033321-06:00","d1ba504dd8352c3f58ab987053573823","2022-01-19T15:21:02.066675-06:00","57ef12cf-3c0e-49ce-9075-9ae9d74ba64f","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","f183a8f7-d047-4a5e-89ba-9960bdcc58b6","released","43adcecf-c596-4e69-9c83-16d5b28f276f_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-EJ-5525","TCGA-EJ-5525-01A"
"348","8a3d6d97-cbdf-41ce-acc0-28248199cbab","TSV","TCGA-G9-6499-11A-02R-1965-07","open","2d6e0234-f5e1-435d-87c3-cbe59f481994.rna_seq.augmented_star_gene_counts.tsv","5265ffa6-745f-460a-9c9c-1dfe7908388f","Transcriptome Profiling","gene_expression",4243614,"2021-12-13T21:38:11.561836-06:00","23e3252e6b6a9064569eff550e7b3866","2022-01-19T15:21:20.556111-06:00","8a3d6d97-cbdf-41ce-acc0-28248199cbab","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","badc6aa2-623a-4058-9ee1-fc328e072ed7","released","2d6e0234-f5e1-435d-87c3-cbe59f481994_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-G9-6499","TCGA-G9-6499-11A"
"349","61831e68-f9a1-461a-ba2c-0516dcf6c257","TSV","TCGA-J4-8200-01A-11R-A29R-07","open","c4e1b313-1f10-445d-ac48-38b291fb103c.rna_seq.augmented_star_gene_counts.tsv","0d6691f2-27c5-47bc-996e-856af3b2058d","Transcriptome Profiling","gene_expression",4239136,"2021-12-13T21:47:43.086764-06:00","dad1950c16cc8b8ef737cc89f810966d","2022-01-19T15:21:06.007002-06:00","61831e68-f9a1-461a-ba2c-0516dcf6c257","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","6831f1c1-90b3-47e4-bb9f-2c5672bae68e","released","c4e1b313-1f10-445d-ac48-38b291fb103c_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-J4-8200","TCGA-J4-8200-01A"
"350","ad91b502-e65b-406d-a04d-ca2fbaa09fd8","TSV","TCGA-XK-AAJT-01A-11R-A41O-07","open","33911047-6267-4f37-ad71-268b89354e99.rna_seq.augmented_star_gene_counts.tsv","0904774c-bc3e-47ea-9881-bfdb606bb7b4","Transcriptome Profiling","gene_expression",4216716,"2021-12-13T21:38:40.150697-06:00","43901bdbe4004ceb29a323b85212e810","2022-01-19T15:21:33.378070-06:00","ad91b502-e65b-406d-a04d-ca2fbaa09fd8","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","b52bc9fd-1989-4711-8072-ee3449bc129a","released","33911047-6267-4f37-ad71-268b89354e99_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-XK-AAJT","TCGA-XK-AAJT-01A"
"351","45fe053e-1dd0-401b-baac-f1e20a5aa1bd","TSV","TCGA-ZG-A9LS-01A-12R-A41O-07","open","9f470e3e-610b-4caf-b4fe-c171893b2340.rna_seq.augmented_star_gene_counts.tsv","d59b24a5-47a2-4af4-ad85-86ae71dcb5c4","Transcriptome Profiling","gene_expression",4222514,"2021-12-13T21:45:37.778122-06:00","9d5bfacbc6894555f9eb3b3013ed933a","2022-01-19T15:20:53.909006-06:00","45fe053e-1dd0-401b-baac-f1e20a5aa1bd","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","4b98e674-ac03-47d4-b99f-c81f425146c2","released","9f470e3e-610b-4caf-b4fe-c171893b2340_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-ZG-A9LS","TCGA-ZG-A9LS-01A"
"352","239beca7-7156-47aa-8f06-aebf31c17621","TSV","TCGA-EJ-A7NJ-01A-22R-A352-07","open","3a8026d4-4092-44d1-9ab9-55d6e47b3bfa.rna_seq.augmented_star_gene_counts.tsv","a86dc320-0eaa-4392-95a4-0c2ddab04c59","Transcriptome Profiling","gene_expression",4244462,"2021-12-13T21:39:08.186466-06:00","121bb50f4eb9464832c39ecb51618624","2022-01-19T15:20:41.355601-06:00","239beca7-7156-47aa-8f06-aebf31c17621","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","282f2e28-9dc4-4cc6-84e5-acced447f49a","released","3a8026d4-4092-44d1-9ab9-55d6e47b3bfa_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-EJ-A7NJ","TCGA-EJ-A7NJ-01A"
"353","cc7216dc-6b4a-4e8e-a69e-fa32c570c3a3","TSV","TCGA-HC-8265-01A-11R-2263-07","open","b0f2bbbe-cd97-4d6b-ba03-b7a90e189ffb.rna_seq.augmented_star_gene_counts.tsv","ea9cb4bc-695a-4d7e-b427-1631f8c7c597","Transcriptome Profiling","gene_expression",4237052,"2021-12-13T21:46:31.468334-06:00","83f54cfe127a4da379a984b197796894","2022-01-19T15:21:42.872938-06:00","cc7216dc-6b4a-4e8e-a69e-fa32c570c3a3","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","0e938ff8-de69-44e8-ac3c-04bdef392f11","released","b0f2bbbe-cd97-4d6b-ba03-b7a90e189ffb_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-HC-8265","TCGA-HC-8265-01A"
"354","4fe63042-da6d-4212-9fe5-3da1e4ed59e7","TSV","TCGA-EJ-A7NM-01A-21R-A33R-07","open","c05a9c64-9835-4d4b-9c49-0910f48ea2f0.rna_seq.augmented_star_gene_counts.tsv","b660a5af-6570-4ece-a34d-db316ccc8deb","Transcriptome Profiling","gene_expression",4245921,"2021-12-13T21:47:24.340909-06:00","ce52a8d669338393ab49559446280b6b","2022-01-19T15:20:57.227588-06:00","4fe63042-da6d-4212-9fe5-3da1e4ed59e7","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","e04a0f19-c2f5-4a1c-8743-ef7a97769d1c","released","c05a9c64-9835-4d4b-9c49-0910f48ea2f0_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-EJ-A7NM","TCGA-EJ-A7NM-01A"
"355","94dcdebb-1fd9-4791-a951-a7d01b62d996","TSV","TCGA-HC-7230-01A-11R-2118-07","open","0e7ed98c-47a6-4c1e-9376-98f594f6dd71.rna_seq.augmented_star_gene_counts.tsv","c633dfed-cf30-4d80-8b2e-35dbb2be0379","Transcriptome Profiling","gene_expression",4241687,"2021-12-13T21:36:21.388049-06:00","d7ea3127b8eb96068a13483aba32a0dd","2022-01-19T15:21:23.639493-06:00","94dcdebb-1fd9-4791-a951-a7d01b62d996","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","eb6f927b-e4bc-4cf5-8b2b-4022b5efb749","released","0e7ed98c-47a6-4c1e-9376-98f594f6dd71_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-HC-7230","TCGA-HC-7230-01A"
"356","20ab8ad5-3846-43f0-b04e-62d6960efec3","TSV","TCGA-G9-6377-01A-11R-1965-07","open","54bc3281-1146-4c6c-b08b-44b025799592.rna_seq.augmented_star_gene_counts.tsv","7a673182-430b-4b9b-a654-02b6126a52e2","Transcriptome Profiling","gene_expression",4237465,"2021-12-13T21:40:50.057674-06:00","57a31b2dba6d84858da6c9cea1f2ea9a","2022-01-19T15:20:40.558591-06:00","20ab8ad5-3846-43f0-b04e-62d6960efec3","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","5bc64ace-54f6-4e6e-b359-cb2dc1d786b8","released","54bc3281-1146-4c6c-b08b-44b025799592_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-G9-6377","TCGA-G9-6377-01A"
"357","bd41e0c4-f2f5-4702-b05e-f56387a643ea","TSV","TCGA-CH-5790-01A-11R-1580-07","open","94e25da6-afbe-45c8-a297-e73f023d242b.rna_seq.augmented_star_gene_counts.tsv","fd2a6d0d-e322-4345-8e8b-851c8ddabc29","Transcriptome Profiling","gene_expression",4229117,"2021-12-13T21:45:04.789567-06:00","f8895be09037c0497cd298e67c1c77f0","2022-01-19T15:21:38.341900-06:00","bd41e0c4-f2f5-4702-b05e-f56387a643ea","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","f5e50dfe-e1e9-40af-b67b-5af97c5ac8e6","released","94e25da6-afbe-45c8-a297-e73f023d242b_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-CH-5790","TCGA-CH-5790-01A"
"358","8dcab63c-9b76-4041-98d6-7b8a28052e37","TSV","TCGA-HC-8213-01A-11R-A29R-07","open","2b850705-12b6-4863-93b5-c08d5a20168a.rna_seq.augmented_star_gene_counts.tsv","5b6addc2-7363-482b-b31a-c00be35fb522","Transcriptome Profiling","gene_expression",4228051,"2021-12-13T21:38:04.338307-06:00","2a85bfaef7ea00d7ae92e05b09300738","2022-01-19T15:21:21.774918-06:00","8dcab63c-9b76-4041-98d6-7b8a28052e37","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","7482c9fe-8884-4f7f-beca-899df02c8cea","released","2b850705-12b6-4863-93b5-c08d5a20168a_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-HC-8213","TCGA-HC-8213-01A"
"359","c3bd0a6e-47fb-4b2c-abdf-0b05330ca659","TSV","TCGA-YL-A8SO-01B-31R-A37L-07","open","d1a2e5db-23bf-4eaf-98b6-e3609f7d543f.rna_seq.augmented_star_gene_counts.tsv","83ce4c72-787a-4f26-b52a-ab86ad6b26c5","Transcriptome Profiling","gene_expression",4236190,"2021-12-13T21:48:25.383379-06:00","9f32de73954ba2f016781df523513f04","2022-01-19T15:21:40.443052-06:00","c3bd0a6e-47fb-4b2c-abdf-0b05330ca659","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","9313f78c-de3e-4f69-a4a3-94a1489dfe5e","released","d1a2e5db-23bf-4eaf-98b6-e3609f7d543f_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-YL-A8SO","TCGA-YL-A8SO-01B"
